fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,pH,sulphates,alcohol,target
-0.30195908960270074,-1.0739883429218329,0.37855928230225533,-0.9644831497921176,-0.6304367589802412,-0.4297508119422947,-0.6203423393805138,0.40887031953884717,0.5271310023598879,0.7198184453507414,2
-0.6575011275547077,2.001888827630077,-2.4311850863904927,-1.0433546564432035,0.010420519534859058,-0.31214111914199527,-0.9262698542430181,0.34263865551459755,-1.137867991008606,-0.7430075659988344,0
-0.7760151402053762,3.7878820234344124,1.2049546848589456,-1.023636779780432,-0.7677633186620484,-0.370945965542145,-1.4910591124507186,0.9387236317328562,-0.8749734131083174,1.8575720097337447,3
0.6461530116026525,0.6127830086711502,0.7091174433249314,-1.0433546564432035,-0.5846612390863054,-1.0766041223439415,0.7680979203800833,-0.45214131277641595,0.35186795042636204,0.6385503336090986,0
-0.4204731022533693,0.3151174760370941,-1.6047896838338018,0.21858944997417273,-0.0811305202530125,-0.07692173354139635,-0.1261517384487758,0.21017532746609527,0.08897337252607336,-0.8242756777404772,1
-0.7760151402053762,3.7878820234344124,1.2049546848589456,-1.023636779780432,-0.7677633186620484,-0.370945965542145,-1.4910591124507186,0.9387236317328562,-0.8749734131083174,1.8575720097337447,3
-0.538987114904038,0.3151174760370941,0.37855928230225533,-0.6884328765133165,-0.35578363961662685,-0.9589944295436422,-0.8556711969670556,-0.12098299265516183,-1.225499516975369,0.39474599838416885,2
-0.06493106430136242,-0.18099174501966547,0.7091174433249314,-0.9250473964665745,0.14774707921666638,0.3347121912596517,-0.3850134817939719,1.8659669280723719,-0.08628967940745241,-0.011594560324046507,3
0.8831810369039897,3.8871038676457643,-1.6047896838338018,-0.9644831497921176,1.2921350765650597,-0.6061653511427438,0.6974992631041207,-0.9157629609461754,0.17660489849283625,-0.9868119012237627,1
-0.30195908960270074,-0.08176990080831344,0.6264779030692623,-1.0039189031176607,0.2850736388984734,-1.1354089687440914,0.08564423337911187,1.5348086079511147,-0.1739212053742153,-0.4179351190322618,0
0.17209696099997587,-0.2802135892310175,-0.11727795923175896,0.5143575999157454,0.010420519534859058,1.2167848872618976,2.5095314665204933,0.40887031953884717,0.08897337252607336,-0.09286267206568928,0
0.05358294834930726,-0.3794354334423695,0.13064066153524798,-1.0630725331059752,0.2850736388984734,-0.01811688714124663,0.1797757764137286,1.7335036000238697,-0.4368157832745035,-0.4179351190322618,0
0.17209696099997587,0.017451943403038586,0.4611988225579245,0.4552039699274307,0.23929811900453762,-0.1945314263416958,0.06211134762045768,1.2698819518541102,0.35186795042636204,-0.011594560324046507,0
0.6461530116026525,-0.08176990080831344,1.2049546848589456,-1.0433546564432035,0.056196039428794836,-1.0766041223439415,-0.14968462420743,0.011480335393340427,0.001341846559310476,0.8823546688340269,0
0.40912498630131416,0.41433932024844616,0.2132802017909171,-0.8658937664782601,-0.5846612390863054,0.09949280565905282,-0.5732765678632054,-0.5846046408249183,1.9292354178280922,1.4512314510255293,2
1.9498071507600114,-0.3794354334423695,0.4611988225579245,0.7904078731945464,-0.0811305202530125,-0.9001895831434925,0.08564423337911187,0.07771199941759302,0.35186795042636204,-0.4179351190322618,0
1.7127791254586744,-1.3716538755558887,0.048001121279579305,-1.0433546564432035,-0.17268156004088375,-1.664652586345439,-2.149979913693036,1.8659669280723719,-0.7873418871415545,-0.25539889554897627,0
0.6461530116026525,-0.2802135892310175,0.2132802017909171,-0.8560348281468744,0.19352259911060218,-0.2533362727418455,-0.902736968484364,0.011480335393340427,-0.4368157832745035,0.23220977490088326,0
-0.7760151402053762,-1.5700975639785928,0.048001121279579305,-0.9644831497921176,-0.035355000359076724,0.45232188405995116,-0.5026779105872428,1.5348086079511147,0.17660489849283625,-1.2306162364486926,0
-1.2500711908080528,-0.08176990080831344,-1.1089524422997876,1.68757126135065,-0.0811305202530125,-0.782579890343193,0.9563610064493168,1.2036502878298607,-1.0502364650418432,-0.25539889554897627,1
0.5276389989519829,0.017451943403038586,0.7917569835806005,-0.9250473964665745,1.5667881959286742,-0.8413847367433428,-0.3614805960353177,0.011480335393340427,-0.6120788352080293,1.8575720097337447,1
-0.4204731022533693,1.1088922297279098,-0.8610338215327804,-0.19548595994402881,0.23929811900453762,-0.6061653511427438,0.2503744336896912,0.34263865551459755,-1.225499516975369,-0.4179351190322618,1
0.17209696099997587,0.5135611644597982,-0.11727795923175896,-1.023636779780432,0.33084915879240917,0.15829765205920254,-0.008487309655504876,-0.3859096487521663,-1.8389201987427082,0.5572822218674544,0
0.5276389989519829,-0.3794354334423695,0.4611988225579245,2.279107561233795,0.5139512383681523,0.5699315768602506,0.2503744336896912,0.14394366344184267,-1.137867991008606,-1.555688683415265,1
0.5276389989519829,-0.3794354334423695,0.4611988225579245,2.279107561233795,0.5139512383681523,0.5699315768602506,0.2503744336896912,0.14394366344184267,-1.137867991008606,-1.555688683415265,1
-0.18344507695203105,-0.4786572776537213,0.4611988225579245,-0.7673043831644025,5.778136026170762,1.6284188120629457,0.4621704055175789,-0.5183729768006685,-1.137867991008606,-0.90554378948212,0
-0.18344507695203105,-0.3794354334423695,0.4611988225579245,-0.6884328765133165,5.823911546064698,1.6284188120629457,0.4386375197589247,-0.5846046408249183,-1.3131310429421315,-0.90554378948212,0
0.17209696099997587,0.3151174760370941,-0.6131152007657733,0.1988715733114013,1.0632574770953813,-0.4297508119422947,0.5092361770348872,-0.3859096487521663,-0.26155273134097773,-0.5804713425155474,0
-0.30195908960270074,-0.3794354334423695,-0.5304756605101041,-0.9842010264548893,0.5139512383681523,-0.13572657994154608,0.32097309096565374,0.21017532746609527,0.6147625283266507,-0.8242756777404772,0
-0.18344507695203105,-0.4786572776537213,-0.6131152007657733,-0.9842010264548893,0.6512777980499593,-0.13572657994154608,0.36803886248296214,0.34263865551459755,0.6147625283266507,-0.8242756777404772,0
0.6461530116026525,-0.9747664987104812,-0.19991749948742807,-0.9842010264548893,0.5597267582620881,0.15829765205920254,0.6739663773454665,-0.18721465667941148,0.35186795042636204,-0.4179351190322618,2
-0.7760151402053762,1.7042232949960214,-0.6131152007657733,-0.3926647265717439,0.7886043577317666,1.6284188120629457,1.59174892193298,0.5413336475873495,0.26423642445959916,-0.5804713425155474,4
-0.7760151402053762,1.8034451392073734,-0.6957547410214424,-0.3926647265717439,0.925930917413574,1.5696139656627959,1.615281807691634,0.40887031953884717,0.26423642445959916,-0.5804713425155474,1
0.17209696099997587,0.3151174760370941,-0.6131152007657733,0.1988715733114013,1.0632574770953813,-0.4297508119422947,0.5092361770348872,-0.3859096487521663,-0.26155273134097773,-0.5804713425155474,0
0.05358294834930726,-0.8755446544991291,0.13064066153524798,-0.2743574665951149,0.9717064373075098,-0.1945314263416958,0.27390731944834534,1.137418623805608,-0.08628967940745241,-0.5804713425155474,1
0.40912498630131416,-0.8755446544991291,-0.19991749948742807,-0.944765273129346,0.7428288378378309,-0.2533362727418455,0.8151636918973917,1.0711869597813584,-0.4368157832745035,0.9636227805756697,0
-0.30195908960270074,-0.2802135892310175,-0.3651965799987663,-1.0433546564432035,1.0174819572014455,0.21710249845935226,-0.3379477102766635,1.0049552957571057,0.7900255802601756,0.39474599838416885,2
-0.7760151402053762,-1.1732101871331848,-0.034638418976089824,-1.0433546564432035,0.5139512383681523,-0.8413847367433428,-1.3263289121401394,0.8724919677086036,-0.26155273134097773,0.31347788664252607,2
-0.538987114904038,-0.9747664987104812,0.13064066153524798,-1.0630725331059752,-0.035355000359076724,0.21710249845935226,-0.7144738824151304,0.806260303684354,-1.225499516975369,0.31347788664252607,0
-0.06493106430136242,-0.776322810287777,2.1139896276713053,-1.0827904097687466,4.633748028822368,0.15829765205920254,-0.14968462420743,-0.9157629609461754,-0.9626049390750804,-1.1493481247070498,0
0.05358294834930726,-0.2802135892310175,0.13064066153524798,-1.0039189031176607,-0.3100081197226911,-0.370945965542145,1.238755635553167,-0.3859096487521663,0.26423642445959916,0.39474599838416885,0
0.40912498630131416,-0.6771009660764253,0.048001121279579305,1.086176023136119,-0.12690604014694828,0.09949280565905282,1.7564791222435592,-0.6508363048491708,0.08897337252607336,-0.7430075659988344,0
-1.0130431655067145,-0.8755446544991291,-0.6131152007657733,1.1847654064499766,0.10197155932273061,0.8639558088609992,0.2033086621723828,0.7400286396601014,-1.137867991008606,-1.3118843481903353,0
-0.30195908960270074,1.0096703855165579,-1.522150143578133,-0.353228973246201,-0.0811305202530125,-0.6061653511427438,-1.4204604551747562,-0.5183729768006685,-0.9626049390750804,-0.25539889554897627,0
0.6461530116026525,-0.776322810287777,0.2132802017909171,-1.023636779780432,-0.35578363961662685,0.5111267304601008,-0.643875225139168,1.137418623805608,-1.3131310429421315,-0.4992032307739046,0
-0.06493106430136242,-0.5778791218650733,-0.7783942812771115,-0.29407534325788637,2.116094434655903,-0.31214111914199527,-0.3614805960353177,-1.0482262889946776,-0.26155273134097773,-1.555688683415265,0
-1.0130431655067145,-0.8755446544991291,-0.6131152007657733,1.1847654064499766,0.10197155932273061,0.8639558088609992,0.2033086621723828,0.7400286396601014,-1.137867991008606,-1.3118843481903353,0
0.17209696099997587,1.9026669834187249,-2.1832664656234853,-1.0433546564432035,-0.49311019929843386,-1.0766041223439415,0.29744020520699954,-1.1144579530189271,-1.3131310429421315,-0.011594560324046507,1
-0.30195908960270074,1.0096703855165579,-1.522150143578133,-0.353228973246201,-0.0811305202530125,-0.6061653511427438,-1.4204604551747562,-0.5183729768006685,-0.9626049390750804,-0.25539889554897627,0
0.40912498630131416,-0.3794354334423695,-0.5304756605101041,-0.9842010264548893,-0.35578363961662685,-0.2533362727418455,-0.3850134817939719,-0.2534463207036641,-0.26155273134097773,-0.17413078380733207,0
-0.7760151402053762,0.7120048528825017,-2.5138246266461617,-1.023636779780432,0.8343798776257024,-0.370945965542145,-0.4320792533112802,0.21017532746609527,0.4394994763931249,-1.1493481247070498,1
-0.538987114904038,-0.18099174501966547,-0.7783942812771115,0.0016928066836862405,-0.2642325998287553,-0.4885556583424444,-0.3379477102766635,0.21017532746609527,0.001341846559310476,1.6950357862504577,2
-0.18344507695203105,-0.2802135892310175,-1.687429224089471,-1.023636779780432,-0.21845707993481953,2.6869060472656408,0.8386965776560459,-0.3196779847279137,-0.6120788352080293,-0.5804713425155474,1
-0.18344507695203105,-0.4786572776537213,-0.19991749948742807,-0.8461758898154885,0.010420519534859058,-0.31214111914199527,-0.9968685115189807,0.9387236317328562,1.3158147360607528,0.15094166315923904,3
0.6461530116026525,-0.3794354334423695,-0.3651965799987663,0.7312542432062318,0.19352259911060218,-0.8413847367433428,-0.785072539691093,-0.3859096487521663,-1.225499516975369,-0.8242756777404772,1
-0.7760151402053762,-0.08176990080831344,0.7917569835806005,0.2777430799624872,0.4681757184742165,0.7463461160606998,2.485998580761839,-0.5846046408249183,0.17660489849283625,-1.2306162364486926,0
-0.06493106430136242,0.2158956318257421,-0.8610338215327804,-0.353228973246201,0.6970533179438951,0.8933582320610741,2.3565677090892407,0.8724919677086036,0.9652886321937013,-0.8242756777404772,1
-1.0130431655067145,-0.08176990080831344,-0.44783612025443503,-0.31379321992065795,0.7886043577317666,-0.2533362727418455,1.4740844931397088,3.323063536605894,1.9292354178280922,-0.4179351190322618,1
2.06832116341068,-0.4786572776537213,1.0396756043476079,-1.0630725331059752,0.37662467868634497,-1.5470428935451395,-1.5616577697266811,-1.5780796011886837,0.001341846559310476,-1.1493481247070498,0
-0.18344507695203105,-0.4786572776537213,-0.19991749948742807,-0.8461758898154885,0.010420519534859058,-0.31214111914199527,-0.9968685115189807,0.9387236317328562,1.3158147360607528,0.15094166315923904,3
0.6461530116026525,-0.3794354334423695,-0.3651965799987663,0.7312542432062318,0.19352259911060218,-0.8413847367433428,-0.785072539691093,-0.3859096487521663,-1.225499516975369,-0.8242756777404772,1
0.2906109736506445,-0.9747664987104812,0.2132802017909171,-0.9842010264548893,-0.12690604014694828,-0.2533362727418455,-1.2086644833468685,0.47510198356309685,-1.0502364650418432,1.7763038979921004,2
0.17209696099997587,0.41433932024844616,0.048001121279579305,-1.0039189031176607,-0.17268156004088375,-0.9001895831434925,-1.6322564270026438,0.806260303684354,1.4034462620275157,1.2074271158005996,2
0.6461530116026525,-0.9747664987104812,-0.2825570397430972,0.4749218465902024,0.8343798776257024,-0.5473605047425941,-0.8321383112084014,-1.6443112652129361,0.6147625283266507,-0.9868119012237627,1
-0.18344507695203105,2.597219892898189,-0.44783612025443503,-0.19548595994402881,0.6512777980499593,-0.8413847367433428,-0.785072539691093,0.5413336475873495,-1.0502364650418432,-1.2306162364486926,1
-0.06493106430136242,-0.5778791218650733,-0.19991749948742807,-0.9842010264548893,0.33084915879240917,-0.07692173354139635,-0.5732765678632054,1.3361136158783629,2.4550245736286693,0.06967355141759628,0
0.2906109736506445,-0.776322810287777,0.048001121279579305,1.894608966309751,0.19352259911060218,0.9227606552611489,0.6504334915868123,0.14394366344184267,0.9652886321937013,-1.0680800129654069,0
0.2906109736506445,0.6127830086711502,-1.1089524422997876,-0.057460823304628414,0.7886043577317666,0.6875412696605501,0.603367720069504,-0.12098299265516183,-0.6120788352080293,-0.4179351190322618,1
0.5276389989519829,-0.5778791218650733,-0.2825570397430972,0.35661458661357315,0.056196039428794836,0.39351703765980145,1.615281807691634,0.9387236317328562,-0.26155273134097773,-0.8242756777404772,0
0.2906109736506445,1.5057796065733173,2.2792687081826433,1.0664581464733476,-0.035355000359076724,1.0991751944615982,0.3915717482416163,-0.5183729768006685,-0.3491842573077406,-1.4744205716736223,1
0.2906109736506445,1.6050014507846693,2.3619082484383127,1.0664581464733476,-0.0811305202530125,0.9815655016612986,0.32097309096565374,-0.45214131277641595,-0.26155273134097773,-1.4744205716736223,0
0.40912498630131416,1.1088922297279098,2.4445477886939817,0.9087151331711755,-0.0811305202530125,1.1579800408617478,0.4151046340002705,-0.6508363048491708,-0.4368157832745035,-1.4744205716736223,0
-0.06493106430136242,-0.2802135892310175,-0.19991749948742807,1.36222629641492,0.19352259911060218,1.981247890463844,1.497617378898363,0.21017532746609527,-0.08628967940745241,-0.6617394542571916,0
0.2906109736506445,1.5057796065733173,2.2792687081826433,1.0664581464733476,-0.035355000359076724,1.0991751944615982,0.3915717482416163,-0.5183729768006685,-0.3491842573077406,-1.4744205716736223,1
0.2906109736506445,1.6050014507846693,2.3619082484383127,1.0664581464733476,-0.0811305202530125,0.9815655016612986,0.32097309096565374,-0.45214131277641595,-0.26155273134097773,-1.4744205716736223,0
0.40912498630131416,1.1088922297279098,2.4445477886939817,0.9087151331711755,-0.0811305202530125,1.1579800408617478,0.4151046340002705,-0.6508363048491708,-0.4368157832745035,-1.4744205716736223,0
-0.894529152856046,-0.08176990080831344,0.7917569835806005,0.21858944997417273,0.14774707921666638,1.7460285048632451,2.4624656950031847,-0.45214131277641595,-0.1739212053742153,-1.2306162364486926,1
0.05358294834930726,-0.3794354334423695,-0.034638418976089824,-0.9250473964665745,-0.49311019929843386,0.6875412696605501,-0.05555308117281325,0.47510198356309685,-0.7873418871415545,1.6950357862504577,2
0.05358294834930726,-0.6771009660764253,-0.034638418976089824,-0.9053295198038032,-0.5388857191923696,0.7463461160606998,-0.05555308117281325,0.40887031953884717,-0.6997103611747921,1.6950357862504577,2
0.7646670242533211,-1.0739883429218329,-0.11727795923175896,-0.9250473964665745,-0.2642325998287553,0.9227606552611489,0.226841547931037,0.14394366344184267,-0.4368157832745035,0.8010865570923842,2
0.2906109736506445,-0.18099174501966547,-0.3651965799987663,1.1847654064499766,-0.0811305202530125,1.5696139656627959,2.391867037727222,-0.981994624970425,-0.6120788352080293,-1.0680800129654069,0
-1.0130431655067145,0.6127830086711502,2.692466409460989,1.874891089646979,0.010420519534859058,-0.5473605047425941,0.603367720069504,-0.3196779847279137,0.08897337252607336,-1.393152459931978,0
2.06832116341068,-0.13138082291398945,0.2132802017909171,-1.023636779780432,-0.5388857191923696,-1.1942138151442412,-1.3733946836574478,-1.5780796011886837,-1.137867991008606,0.7198184453507414,2
3.49048931521871,0.8112266970938538,1.0396756043476079,0.8101257498573179,-0.35578363961662685,-1.8410671255458881,-1.302796026381485,-1.9754695853341904,-1.663657146809183,-0.33666700729061905,4
-1.0130431655067145,0.6127830086711502,2.692466409460989,1.874891089646979,0.010420519534859058,-0.5473605047425941,0.603367720069504,-0.3196779847279137,0.08897337252607336,-1.393152459931978,0
0.6461530116026525,-0.2802135892310175,0.2959197420465862,1.401662049740463,0.6512777980499593,0.9815655016612986,1.2622885213118211,-1.2469212810674295,-0.4368157832745035,-1.1493481247070498,1
0.2906109736506445,-1.5700975639785928,-0.11727795923175896,0.6326648598923743,0.37662467868634497,1.6872236584630953,0.5563019485521956,1.4023452799026126,-0.6997103611747921,-0.90554378948212,1
-1.0130431655067145,-0.6771009660764253,-0.7783942812771115,1.125611776461662,0.19352259911060218,1.1579800408617478,0.603367720069504,1.0049552957571057,-0.8749734131083174,-0.90554378948212,1
0.7646670242533211,0.2655065539314181,0.5438383628135937,2.466427389530124,0.6055022781560235,0.5111267304601008,0.7445650346214291,-1.3131529450916792,-0.26155273134097773,-1.2306162364486926,1
0.6461530116026525,-0.2802135892310175,0.2959197420465862,1.401662049740463,0.6512777980499593,0.9815655016612986,1.2622885213118211,-1.2469212810674295,-0.4368157832745035,-1.1493481247070498,1
0.5276389989519829,-1.4708757197672406,-0.11727795923175896,1.5791229397054065,0.23929811900453762,-0.07692173354139635,-0.6909409966564762,0.07771199941759302,-1.225499516975369,-1.0680800129654069,0
0.2906109736506445,-1.5700975639785928,-0.11727795923175896,0.6326648598923743,0.37662467868634497,1.6872236584630953,0.5563019485521956,1.4023452799026126,-0.6997103611747921,-0.90554378948212,1
0.2906109736506445,-0.4786572776537213,0.13064066153524798,1.9931983496236083,-0.2642325998287553,1.4520042728624964,0.7680979203800833,-0.18721465667941148,0.8776571062269384,-1.1493481247070498,0
0.2906109736506445,-0.4786572776537213,0.13064066153524798,1.9931983496236083,-0.2642325998287553,1.4520042728624964,0.7680979203800833,-0.18721465667941148,0.8776571062269384,-1.1493481247070498,0
0.05358294834930726,0.5135611644597982,-0.44783612025443503,-1.0039189031176607,0.23929811900453762,0.09949280565905282,1.1446240925185502,0.5413336475873495,0.9652886321937013,-0.17413078380733207,1
-0.4204731022533693,-1.0739883429218329,1.7007919263929605,0.4157682166018878,1.6583392357165458,1.6872236584630953,0.5798348343108498,-1.9754695853341904,-0.8749734131083174,-1.393152459931978,0
0.40912498630131416,-0.08176990080831344,1.0396756043476079,2.4368505745359674,0.2850736388984734,0.5699315768602506,2.744860324107035,-0.981994624970425,0.26423642445959916,-1.3118843481903353,1
0.40912498630131416,0.3151174760370941,1.370233765370284,1.36222629641492,0.4681757184742165,1.9224430440636942,1.3328871785877838,-1.1806896170431798,-0.1739212053742153,-1.0680800129654069,1
-0.18344507695203105,1.3073359181506132,0.048001121279579305,0.5537933532412882,0.14774707921666638,-0.370945965542145,0.27390731944834534,0.21017532746609527,0.17660489849283625,-1.1493481247070498,1
-0.18344507695203105,1.3073359181506132,0.048001121279579305,0.5537933532412882,0.14774707921666638,-0.370945965542145,0.27390731944834534,0.21017532746609527,0.17660489849283625,-1.1493481247070498,1
-1.6056132287600597,2.0514997497357528,-2.7617432474131687,-0.9644831497921176,0.8801553975196382,-1.605847739945289,-0.8321383112084014,2.925673552460387,-0.7873418871415545,-0.6617394542571916,4
-1.0130431655067145,0.3151174760370941,-0.7783942812771115,-0.6095613698622305,-0.21845707993481953,-0.6061653511427438,0.10917711913776605,0.806260303684354,-0.4368157832745035,0.6385503336090986,0
0.17209696099997587,-1.3716538755558887,0.5438383628135937,-0.9250473964665745,-0.49311019929843386,-1.1354089687440914,-1.2557302548641767,0.011480335393340427,-0.6120788352080293,1.044890892317314,0
0.40912498630131416,0.3151174760370941,1.370233765370284,1.36222629641492,0.4681757184742165,1.9224430440636942,1.3328871785877838,-1.1806896170431798,-0.1739212053742153,-1.0680800129654069,1
0.5276389989519829,0.41433932024844616,1.2049546848589456,1.36222629641492,0.6512777980499593,1.2755897336620472,1.356420064346438,-0.981994624970425,0.08897337252607336,-1.0680800129654069,1
-1.1315571781573832,0.8112266970938538,-2.4311850863904927,-0.13633232995571434,0.010420519534859058,-0.8413847367433428,-1.2086644833468685,0.21017532746609527,0.17660489849283625,-0.25539889554897627,1
1.120209062205328,-0.3794354334423695,-0.11727795923175896,1.1453296531244335,0.37662467868634497,0.39351703765980145,-0.008487309655504876,-1.1806896170431798,0.4394994763931249,-1.393152459931978,1
0.6461530116026525,-1.1732101871331848,-0.19991749948742807,0.09042325166615788,0.6055022781560235,-0.2533362727418455,-0.17321750996608418,0.6737969756358517,-1.3131310429421315,-0.6617394542571916,1
0.05358294834930726,-0.8755446544991291,-0.44783612025443503,-0.2743574665951149,0.5597267582620881,-1.2530186615443908,0.1797757764137286,0.6737969756358517,-1.137867991008606,-1.1493481247070498,0
-0.538987114904038,-1.4708757197672406,1.1223151446032766,-0.944765273129346,2.116094434655903,0.27590734485950197,0.4621704055175789,0.14394366344184267,-1.137867991008606,-0.5804713425155474,0
-0.18344507695203105,-0.8755446544991291,0.2132802017909171,-1.0433546564432035,-0.9050898783438557,1.6284188120629457,0.10917711913776605,0.5413336475873495,-0.08628967940745241,0.39474599838416885,0
0.6461530116026525,1.1088922297279098,-0.8610338215327804,0.12000006666031521,-0.5846612390863054,-0.370945965542145,-0.29088193875935514,-0.3196779847279137,-0.6120788352080293,-0.011594560324046507,1
-0.4204731022533693,-0.3794354334423695,-0.11727795923175896,0.23830732663694418,-0.35578363961662685,0.7463461160606998,1.5211502646570172,1.7335036000238697,0.4394994763931249,-0.6617394542571916,2
-0.894529152856046,0.2158956318257421,1.8660710069042987,-0.7081507531760881,-0.0811305202530125,0.6875412696605501,0.9563610064493168,0.7400286396601014,0.7023940542934126,0.31347788664252607,2
-0.894529152856046,0.2158956318257421,1.8660710069042987,-0.7278686298388595,0.010420519534859058,0.6287364232604004,1.0740254352425878,0.806260303684354,0.7023940542934126,0.31347788664252607,0
-1.3685852034587214,-0.18099174501966547,-0.6957547410214424,0.7904078731945464,-1.17974299770747,-1.664652586345439,-1.914651056106494,1.3361136158783629,-1.0502364650418432,0.06967355141759628,1
-0.4204731022533693,-0.3794354334423695,-0.11727795923175896,0.23830732663694418,-0.35578363961662685,0.7463461160606998,1.5211502646570172,1.7335036000238697,0.4394994763931249,-0.6617394542571916,2
-0.4204731022533693,1.4561686844676414,0.5438383628135937,1.322790543089377,-0.35578363961662685,1.3931994264623466,2.4153999234858765,0.2764069914903449,0.7023940542934126,-1.2306162364486926,1
-0.30195908960270074,-0.3794354334423695,-0.5304756605101041,1.855173212984208,-0.49311019929843386,0.6287364232604004,1.1681569782772045,0.34263865551459755,0.17660489849283625,-1.0680800129654069,1
-0.06493106430136242,-0.08176990080831344,-0.9436733617884495,0.3368967099508017,-0.5388857191923696,1.1579800408617478,1.5211502646570172,0.011480335393340427,0.26423642445959916,-1.3118843481903353,1
-0.18344507695203105,-0.08176990080831344,-0.19991749948742807,1.8354553363214363,-0.4473346794044984,0.5111267304601008,0.9563610064493168,0.47510198356309685,0.6147625283266507,-0.7430075659988344,1
1.5942651128080036,-0.4786572776537213,0.5438383628135937,-1.023636779780432,-0.85931435844992,0.04068795925890309,-0.408546367552626,-0.45214131277641595,-0.9626049390750804,0.15094166315923904,0
0.2906109736506445,0.9104485413052057,2.775105949716658,0.8101257498573179,-0.035355000359076724,0.8051509624608495,0.3915717482416163,-0.18721465667941148,-0.4368157832745035,-1.4744205716736223,1
-0.06493106430136242,-0.8755446544991291,0.2132802017909171,-0.8856116431410317,-0.49311019929843386,-0.31214111914199527,-0.9968685115189807,-0.2534463207036641,0.4394994763931249,0.23220977490088326,2
1.475751100157335,0.017451943403038586,0.4611988225579245,-0.8856116431410317,-0.7677633186620484,-1.017799275943792,-1.3969275694161019,0.2764069914903449,0.26423642445959916,1.044890892317314,0
-0.6575011275547077,0.3151174760370941,0.048001121279579305,-0.826458013152717,-0.035355000359076724,-0.9001895831434925,-1.4439933409334103,0.7400286396601014,-0.5244473092412664,-0.25539889554897627,1
0.2906109736506445,0.9104485413052057,2.775105949716658,0.8101257498573179,-0.035355000359076724,0.8051509624608495,0.3915717482416163,-0.18721465667941148,-0.4368157832745035,-1.4744205716736223,1
1.2387230748559976,-0.6771009660764253,0.5438383628135937,-1.023636779780432,-0.3100081197226911,0.15829765205920254,-0.7380067681737846,0.14394366344184267,0.4394994763931249,0.23220977490088326,0
1.9498071507600114,-0.6771009660764253,0.6264779030692623,-0.4123826032345155,-0.4473346794044984,-0.6649701975428935,-0.9262698542430181,-0.05475132863090923,0.35186795042636204,-0.6617394542571916,0
